"Lon" "Lat" "ATbiome"
-73.5 -6.5 1
-78.5 -3.5 1
25.5 -27.5 6
39.5 35.5 6
-95.5 50.5 3
-1.5 34.5 6
77.5 24.5 4
-62.5 -8.5 1
-112.5 36.5 4
123.5 -18.5 6
-60.5 -11.5 1
-2.5 51.5 2
74.5 18.5 4
-66.5 -0.5 1
-40.5 -17.5 1
118.5 36.5 4
25.5 5.5 1
68.5 61.5 3
-1.5 9.5 4
103.5 3.5 1
66.5 49.5 3
-52.5 -13.5 1
116.5 24.5 5
4.5 15.5 4
-80.5 -1.5 4
75.5 28.5 5
21.5 7.5 1
115.5 33.5 4
-87.5 36.5 2
-89.5 50.5 3
121.5 28.5 2
-67.5 -18.5 6
114.5 37.5 4
-67.5 2.5 1
76.5 25.5 4
-8.5 5.5 1
42.5 58.5 3
134.5 -22.5 5
117.5 1.5 1
15.5 45.5 2
-37.5 -5.5 4
-66.5 -26.5 3
93.5 36.5 6
-83.5 52.5 3
16.5 30.5 6
127.5 -19.5 6
37.5 34.5 6
99.5 3.5 1
105.5 12.5 1
-105.5 45.5 4
70.5 60.5 3
26.5 63.5 3
64.5 55.5 3
134.5 -21.5 5
93.5 51.5 3
123.5 47.5 3
117.5 39.5 5
101.5 56.5 3
-72.5 46.5 3
1.5 41.5 4
-106.5 32.5 6
39.5 6.5 2
70.5 22.5 4
30.5 -13.5 4
48.5 57.5 3
-98.5 49.5 3
145.5 -41.5 2
50.5 50.5 4
-53.5 -13.5 1
130.5 -22.5 5
72.5 26.5 5
36.5 36.5 4
-0.5 42.5 2
136.5 50.5 3
32.5 9.5 4
23.5 50.5 2
-98.5 23.5 1
82.5 44.5 6
-58.5 -0.5 1
-103.5 40.5 4
47.5 -22.5 1
10.5 10.5 6
37.5 53.5 2
-81.5 22.5 1
120.5 50.5 3
64.5 46.5 5
145.5 -22.5 6
-113.5 52.5 3
135.5 47.5 3
64.5 34.5 3
-6.5 6.5 1
-75.5 38.5 2
21.5 52.5 2
76.5 45.5 4
22.5 -27.5 5
17.5 1.5 1
-120.5 49.5 3
10.5 36.5 4
62.5 63.5 3
27.5 -2.5 1
77.5 58.5 3
-118.5 40.5 6
100.5 38.5 6
-55.5 -17.5 1
46.5 46.5 4
36.5 35.5 4
-109.5 56.5 3
89.5 28.5 6
103.5 -3.5 1
15.5 -20.5 6
-9.5 54.5 2
34.5 53.5 2
-63.5 -15.5 1
43.5 25.5 6
20.5 -3.5 1
-0.5 6.5 1
-68.5 -52.5 3
49.5 40.5 4
-64.5 6.5 1
135.5 53.5 3
19.5 15.5 6
48.5 31.5 6
35.5 -5.5 4
37.5 15.5 6
-11.5 11.5 4
19.5 -20.5 5
-91.5 51.5 3
-51.5 -0.5 1
-90.5 45.5 3
102.5 56.5 3
-101.5 55.5 3
-51.5 -4.5 1
27.5 1.5 1
106.5 51.5 3
37.5 55.5 2
-103.5 39.5 3
-10.5 12.5 6
34.5 52.5 2
-7.5 7.5 1
47.5 -24.5 1
149.5 -21.5 4
68.5 25.5 6
-56.5 3.5 1
7.5 7.5 1
68.5 37.5 6
-78.5 -0.5 2
90.5 55.5 3
29.5 0.5 1
116.5 49.5 6
45.5 54.5 3
34.5 5.5 4
16.5 10.5 4
30.5 36.5 4
-3.5 41.5 5
-78.5 1.5 1
-86.5 33.5 2
126.5 42.5 3
59.5 56.5 3
-102.5 36.5 6
-1.5 10.5 4
-95.5 45.5 3
-69.5 50.5 3
68.5 24.5 5
38.5 57.5 3
56.5 29.5 5
115.5 24.5 5
-84.5 37.5 2
9.5 48.5 2
-92.5 54.5 3
111.5 50.5 3
24.5 31.5 6
104.5 34.5 3
117.5 50.5 3
-95.5 31.5 5
-63.5 -14.5 1
112.5 45.5 6
-121.5 51.5 3
-109.5 46.5 4
39.5 -2.5 6
100.5 25.5 2
-67.5 47.5 3
-83.5 48.5 3
94.5 51.5 6
-95.5 39.5 4
-74.5 51.5 3
-62.5 -27.5 4
50.5 47.5 4
68.5 41.5 6
121.5 30.5 5
80.5 27.5 4
39.5 14.5 4
-89.5 35.5 4
52.5 63.5 3
146.5 -36.5 2
95.5 50.5 6
57.5 65.5 3
104.5 35.5 3
138.5 -16.5 4
83.5 57.5 3
28.5 -16.5 6
33.5 40.5 3
29.5 64.5 3
-49.5 -2.5 1
55.5 28.5 6
30.5 -9.5 1
-7.5 13.5 6
67.5 28.5 6
69.5 59.5 3
-76.5 -6.5 1
-54.5 3.5 1
145.5 -30.5 6
42.5 4.5 6
29.5 47.5 5
137.5 50.5 3
-121.5 60.5 3
-113.5 32.5 6
-5.5 56.5 3
77.5 20.5 4
-98.5 32.5 4
152.5 -30.5 2
-50.5 -3.5 1
-85.5 35.5 2
-99.5 34.5 4
110.5 -2.5 1
26.5 0.5 1
107.5 15.5 1
13.5 7.5 1
-70.5 -36.5 4
-118.5 35.5 6
120.5 -31.5 6
7.5 50.5 2
130.5 45.5 3
2.5 48.5 2
135.5 -13.5 6
